T,µB,µQ,µS,p/T^4,s/T^3,nB/T^3,nS/T^3,nQ/T^3,ε/T^4,cs2,chiBB/T^2,chiQQ/T^2,chiSS/T^2,chiBQ/T^2,chiBS/T^2,chiQS/T^2,chiTB/T^2,chiTQ/T^2,chiTS/T^2,chiTT/T^2
5,-600,-800,-600,5.83148686e+08,1.05990150e+06,-1.35151642e+07,-2.19812255e+06,-2.87944894e+07,5.91062393e+09,1.09115295e-01,3.20181416e+05,1.17946212e+06,1.73107866e+05,5.65064647e+05,-5.91798507e+04,6.00996612e+04,-1.52600400e+04,-3.64164412e+04,-6.26668704e+03,1.06697240e+06
5,-600,-800,-400,5.64955402e+08,9.89621575e+05,-1.42571656e+07,-1.89696032e-02,-2.80517862e+07,5.63517989e+09,1.09840510e-01,2.99562883e+05,1.15792379e+06,1.89697697e-02,5.85683180e+05,-1.66202809e-14,1.89693349e-02,-1.68591824e+04,-3.30384425e+04,-2.29678900e-01,9.91675127e+05
5,-600,-800,-200,5.64957527e+08,9.91954039e+05,-1.42585811e+07,1.41546639e+03,-2.80532016e+07,5.63551980e+09,1.09834959e-01,3.00279357e+05,1.15864025e+06,7.16474783e+02,5.86399655e+05,-7.16474783e+02,-7.16474783e+02,-1.74801137e+04,-3.36591441e+04,6.20931352e+02,9.93894592e+05
5,-600,-800,0,5.66741360e+08,1.01056418e+06,-1.43714016e+07,1.14235934e+05,-2.81660221e+07,5.66540093e+09,1.09603194e-01,3.05958584e+05,1.16431947e+06,6.39570090e+03,5.92078881e+05,-6.39570089e+03,-6.39570089e+03,-1.85042166e+04,-3.46832472e+04,1.64503419e+03,1.01206049e+06
5,-600,-800,200,5.79838992e+08,1.05703990e+06,-1.48759692e+07,6.18803530e+05,-2.86705897e+07,5.81838084e+09,1.09356463e-01,3.20079058e+05,1.17843995e+06,2.05161749e+04,6.06199355e+05,-2.05161749e+04,-2.05161749e+04,-1.92194961e+04,-3.53985265e+04,2.36031370e+03,1.05869807e+06
5,-600,-800,400,6.31224286e+08,1.23785364e+06,-1.65519739e+07,2.32339189e+06,-3.03180107e+07,6.39300350e+09,1.07023353e-01,3.75133972e+05,1.23081911e+06,8.35983337e+04,6.58578521e+05,-7.82468372e+04,-7.28953408e+04,-2.47594281e+04,-4.06286324e+04,8.21007179e+03,1.23766865e+06
5,-600,-800,600,8.33948763e+08,1.71806650e+06,-2.25719297e+07,9.59127214e+06,-3.50651989e+07,8.63778534e+09,1.05193337e-01,5.20729481e+05,1.33755061e+06,3.37196123e+05,7.65310018e+05,-2.59843106e+05,-1.79626836e+05,-3.07913557e+04,-4.41027540e+04,1.59310186e+04,1.72292581e+06
5,-600,-800,800,1.71122124e+09,3.03986922e+06,-4.35298966e+07,4.19573753e+07,-4.43333272e+07,1.73219186e+10,1.08600317e-01,9.21545448e+05,1.59245401e+06,1.48900832e+06,9.32175061e+05,-8.83428865e+05,-2.61129277e+05,-4.39993297e+04,-4.69722319e+04,3.77103652e+04,3.03777561e+06
5,-600,-600,-800,2.59630299e+08,5.43286601e+05,2.87188423e+06,-1.43176327e+07,-8.71414148e+06,2.73280509e+09,9.77551427e-02,1.64390876e+05,3.15371891e+05,9.38387706e+05,-7.04624649e+03,-3.20368094e+05,3.21287904e+05,6.36060553e+03,-1.66689062e+04,-2.83683895e+04,5.44070961e+05
5,-600,-600,-600,6.47399038e+07,2.08382976e+05,-1.82531976e+06,-4.78961532e+05,-4.01623573e+06,6.93930521e+08,1.00468758e-01,6.33682269e+04,2.13429450e+05,8.73550328e+04,9.39764030e+04,-2.91183379e+04,2.91183569e+04,-2.16752732e+03,-6.36191705e+03,-2.21803505e+03,2.08341765e+05
5,-600,-600,-400,6.31240781e+07,1.76456124e+05,-1.98497359e+06,-4.34840243e-07,-3.85658187e+06,6.38039034e+08,1.04948085e-01,5.36621142e+04,2.03723319e+05,4.34840244e-07,1.03682516e+05,-7.06088409e-32,8.05870400e-20,-2.90679578e+03,-5.62241892e+03,-8.83542619e-06,1.76449114e+05
5,-600,-600,-200,6.31240781e+07,1.76456125e+05,-1.98497359e+06,-4.68249118e-06,-3.85658187e+06,6.38039034e+08,1.04948085e-01,5.36621142e+04,2.03723319e+05,4.68249123e-06,1.03682516e+05,-1.66202707e-14,4.68249120e-06,-2.90679578e+03,-5.62241901e+03,-9.32305130e-05,1.76449116e+05
5,-600,-600,0,6.31262029e+07,1.78788838e+05,-1.98638906e+06,1.41546639e+03,-3.85799734e+06,6.38378954e+08,1.04901767e-01,5.43785890e+04,2.04439793e+05,7.16474783e+02,1.04398990e+05,-7.16474783e+02,-7.16474783e+02,-3.52772713e+03,-6.24335027e+03,6.20931352e+02,1.78671390e+05
5,-600,-600,200,6.49100355e+07,1.97398976e+05,-2.09920953e+06,1.14235934e+05,-3.97081780e+06,6.68260081e+08,1.03138183e-01,6.00578151e+04,2.10119020e+05,6.39570089e+03,1.10078217e+05,-6.39570089e+03,-6.39570089e+03,-4.55183006e+03,-7.26745321e+03,1.64503427e+03,1.96837287e+05
5,-600,-600,400,7.81961630e+07,2.52673592e+05,-2.63236079e+06,6.75970861e+05,-4.47538540e+06,8.29063722e+08,1.01729409e-01,7.68540373e+04,2.24239494e+05,3.12191678e+04,1.24198691e+05,-2.58676713e+04,-2.05161749e+04,-5.57693557e+03,-7.98273262e+03,2.97996588e+03,2.52245690e+05
5,-600,-600,600,1.62541184e+08,5.84490449e+05,-5.71220335e+06,5.32304550e+06,-5.96315259e+06,1.87785148e+09,9.16040544e-02,1.77803326e+05,2.86324772e+05,3.17819632e+05,1.66871744e+05,-1.82229943e+05,-4.37770029e+04,-1.41040906e+04,-1.24735701e+04,1.46746515e+04,5.82640049e+05
5,-600,-600,800,8.61378683e+08,1.75069823e+06,-2.28727995e+07,3.90874925e+07,-6.01313675e+06,8.86068318e+09,1.03048091e-01,5.31470046e+05,4.94078919e+05,1.83279815e+06,1.72580592e+05,-8.63530957e+05,1.40741255e+05,-3.28473695e+04,-7.41957154e+03,5.45450100e+04,1.74982409e+06
5,-600,-400,-800,7.07570061e+07,1.74143782e+05,1.81632638e+06,-5.93186805e+06,-2.31643727e+06,8.45871841e+08,1.04646669e-01,5.29663403e+04,7.56012690e+04,3.82793867e+05,-2.75270430e+04,-1.29381782e+05,1.29381801e+05,1.09923253e+03,-2.98058761e+03,-5.08666837e+03,1.74121969e+05
5,-600,-400,-600,2.14723205e+06,2.94307039e+04,-1.70490853e+05,-2.38775550e-03,-3.29620022e+05,4.47107031e+07,7.38116065e-02,8.94716452e+03,3.15820742e+04,7.16326522e-03,1.64921328e+04,-2.38775507e-03,2.38775507e-03,-6.99509640e+02,-1.18161577e+03,-3.81935490e-02,2.93962626e+04
5,-600,-400,-400,2.14723205e+06,2.94306905e+04,-1.70490854e+05,-5.11733144e-06,-3.29620022e+05,4.47107028e+07,7.38116069e-02,8.94716372e+03,3.15820734e+04,5.11733146e-06,1.64921336e+04,-2.99971370e-49,4.68249122e-06,-6.99522371e+02,-1.18160313e+03,-1.02065940e-04,2.93960598e+04
5,-600,-400,-200,2.14723205e+06,2.94306903e+04,-1.70490854e+05,-2.17402367e-23,-3.29620022e+05,4.47107028e+07,7.38116069e-02,8.94716372e+03,3.15820734e+04,2.17402368e-23,1.64921336e+04,-7.06087978e-32,1.98928813e-23,-6.99522371e+02,-1.18160304e+03,-1.30322173e-21,2.93960578e+04
5,-600,-400,0,2.14723205e+06,2.94306904e+04,-1.70490854e+05,-4.34840227e-07,-3.29620022e+05,4.47107028e+07,7.38116069e-02,8.94716372e+03,3.15820734e+04,4.34840261e-07,1.64921336e+04,-1.66202707e-14,4.34840228e-07,-6.99522371e+02,-1.18160305e+03,-8.83542554e-06,2.93960580e+04
5,-600,-400,200,2.14935690e+06,3.17634036e+04,-1.71906320e+05,1.41546639e+03,-3.31035488e+05,4.50506226e+07,7.33512278e-02,9.66363851e+03,3.22985482e+04,7.16474783e+02,1.72086084e+04,-7.16474783e+02,-7.16474783e+02,-1.32045372e+03,-1.80253439e+03,6.20931352e+02,3.16183332e+04
5,-600,-400,400,4.12168441e+06,5.91724374e+04,-3.13310453e+05,1.71403265e+05,-4.43855955e+05,8.27554800e+07,6.65818059e-02,1.80186128e+04,3.79777743e+04,1.70986938e+04,2.28878345e+04,-1.17471973e+04,-6.39570089e+03,-2.65438274e+03,-2.82663732e+03,2.26468646e+03,5.85550520e+04
5,-600,-400,600,6.69443759e+07,3.01658941e+05,-2.83264722e+06,5.39408373e+06,-2.06422075e+05,9.37078763e+08,9.26044274e-02,9.16216301e+04,7.27167812e+04,3.50273508e+05,1.63897755e+04,-1.59912290e+05,3.86636758e+04,-7.52658514e+03,-1.94277437e+03,1.17143412e+04,3.03657294e+05
5,-600,-400,800,9.47113978e+08,1.72473362e+06,-2.35145349e+07,5.49276577e+07,9.46441952e+06,9.90762662e+09,1.00425025e-01,5.22648279e+05,3.57830858e+05,2.87539722e+06,-1.63965970e+05,-1.15781519e+06,6.48488485e+05,-2.81887299e+04,1.51814678e+03,5.33532607e+04,1.71793772e+06
5,-600,-200,-800,1.80041678e+07,5.93372514e+04,7.13417811e+05,-2.14025343e+06,-7.13417811e+05,2.67422294e+08,9.89334317e-02,1.79427848e+04,1.79427848e+04,1.61485063e+05,-1.79427848e+04,-5.38283543e+04,5.38283543e+04,1.28931629e+03,-1.28931629e+03,-3.86794895e+03,6.13913854e+04
5,-600,-200,-600,1.91913657e-01,7.67733821e-01,-3.39946706e-10,-4.68249120e-06,-4.68283115e-06,5.76569417e-01,3.32974995e-01,3.39946706e-10,4.68283116e-06,4.68249122e-06,3.39946713e-10,-1.01440331e-20,4.68249122e-06,-9.89582886e-09,-9.32404095e-05,-9.32305136e-05,2.30477137e+00
5,-600,-200,-400,1.91909410e-01,7.67645179e-01,-3.39946706e-10,-4.34840243e-07,-3.39946713e-10,5.75770611e-01,3.33315022e-01,3.39946706e-10,3.39946727e-10,4.34840244e-07,3.39946713e-10,-1.27438464e-66,1.98928813e-23,-9.89582886e-09,-9.89582920e-09,-8.83542619e-06,2.30308818e+00
5,-600,-200,-200,1.91909410e-01,7.67645179e-01,-3.39946706e-10,-4.34840243e-07,-4.35180190e-07,5.75770611e-01,3.33315022e-01,3.39946706e-10,4.35180191e-07,4.34840244e-07,3.39946713e-10,-2.99971187e-49,4.34840244e-07,-9.89582886e-09,-8.84532202e-06,-8.83542619e-06,2.30308818e+00
5,-600,-200,0,1.91908975e-01,7.67635908e-01,-3.39946706e-10,-1.84735532e-24,-3.39946713e-10,5.75726988e-01,3.33333305e-01,3.39946706e-10,3.39946727e-10,1.84735546e-24,3.39946713e-10,-7.06087978e-32,1.84735532e-24,-9.89582886e-09,-9.89582920e-09,-1.11430230e-22,2.30290799e+00
5,-600,-200,200,1.91908975e-01,7.67635908e-01,-3.39963326e-10,1.66202707e-14,-3.39963333e-10,5.75726988e-01,3.33333305e-01,3.39963326e-10,3.39963347e-10,1.66202707e-14,3.39963333e-10,-1.66202707e-14,-1.66202707e-14,-9.89648350e-09,-9.89648383e-09,6.54636714e-13,2.30290799e+00
5,-600,-200,400,1.90619961e+05,1.11323903e+04,-2.99991329e+04,5.85828002e+04,-1.41546559e+03,8.16365101e+06,3.73840083e-02,3.39222380e+03,7.16475579e+02,1.14194748e+04,7.16473988e+02,-6.06797362e+03,-7.16472396e+02,-9.30770171e+02,-6.20918620e+02,1.24062173e+03,1.09956048e+04
5,-600,-200,600,1.06582105e+08,3.32484966e+05,-3.62746343e+06,9.07408121e+06,2.09764021e+06,1.33403013e+09,9.90041298e-02,1.01097081e+05,5.95573222e+04,5.83328605e+05,-4.67659204e+04,-2.34278637e+05,1.41270970e+05,-7.21447029e+03,1.05679504e+03,1.34040482e+04,3.32944938e+05
5,-600,-200,800,1.61545995e+09,1.99633727e+06,-3.45888549e+07,8.95906658e+07,2.43336925e+07,1.58983578e+10,1.18872844e-01,6.03229270e+05,4.15776940e+05,3.86376069e+06,-3.74744590e+05,-1.48358675e+06,1.07901837e+06,-2.47231674e+04,1.03939215e+04,5.16696359e+04,1.98668411e+06
5,-600,0,-800,1.61582592e+06,3.19273707e+04,1.59653838e+05,-4.78961513e+05,-1.59653838e+05,5.58914831e+07,4.58792583e-02,9.70611265e+03,9.70611265e+03,8.73550138e+04,-9.70611265e+03,-2.91183379e+04,2.91183379e+04,7.39268460e+02,-7.39268554e+02,-2.21780557e+03,3.18921480e+04
5,-600,0,-600,1.91908974e-01,7.67635899e-01,-2.88842801e-27,-3.97857627e-23,-1.98943256e-23,5.75726924e-01,3.33333330e-01,2.88842801e-27,2.03035892e-11,3.97857627e-23,1.44421400e-27,-4.30954460e-38,1.98928813e-23,-1.99619091e-25,-1.19189131e-21,-2.38358300e-21,2.30290772e+00
5,-600,0,-400,1.91909844e-01,7.67654439e-01,-2.88842801e-27,-8.69680486e-07,-4.34840243e-07,5.75814170e-01,3.33296766e-01,2.88842801e-27,4.34860548e-07,8.69680488e-07,1.44421400e-27,-1.24044243e-77,4.34840244e-07,-1.99619091e-25,-8.83542619e-06,-1.76708524e-05,2.30326811e+00
5,-600,0,-200,1.91908974e-01,7.67635899e-01,-2.88842801e-27,-3.69471079e-24,-1.84879961e-24,5.75726924e-01,3.33333330e-01,2.88842801e-27,2.03035892e-11,3.69471079e-24,1.44421400e-27,-2.91981873e-60,1.84735539e-24,-1.99619091e-25,-1.11530046e-22,-2.22860472e-22,2.30290772e+00
5,-600,0,0,1.91908974e-01,7.67635899e-01,-2.88842801e-27,6.87282311e-43,-1.44421400e-27,5.75726924e-01,3.33333330e-01,2.88842801e-27,2.03035892e-11,3.20801629e-41,1.44421400e-27,-6.87282311e-43,1.56964403e-41,-1.99619091e-25,-9.98095454e-26,7.19229835e-41,2.30290772e+00
5,-600,0,200,1.91908974e-01,7.67635899e-01,-4.26580876e-25,4.38031955e-24,1.97686934e-24,5.75726924e-01,3.33333330e-01,4.26580876e-25,2.03035892e-11,4.90415219e-24,-1.29513945e-25,-6.85608765e-25,2.10927171e-24,-2.77107928e-23,1.19856731e-22,2.67424254e-22,2.30290772e+00
5,-600,0,400,1.99281575e+06,4.95251623e+04,-2.16821169e+05,5.93296176e+05,1.88237504e+05,7.15389438e+07,4.42798428e-02,1.50576091e+04,1.23818609e+04,1.08761000e+05,-1.23818609e+04,-3.98213308e+04,3.44698344e+04,-1.35892063e+03,1.04909456e+03,3.45710974e+03,4.94337874e+04
5,-600,0,600,2.55137277e+08,5.94354788e+05,-7.18390561e+06,1.89433523e+07,5.87972332e+06,2.88072802e+09,9.50609239e-02,1.80559784e+05,1.39020025e+05,1.20390337e+06,-1.37587075e+05,-4.55733934e+05,3.74084720e+05,-1.41627900e+04,1.00533206e+04,3.42694312e+04,5.92290349e+05
5,-600,0,800,2.96405791e+09,2.57348081e+06,-5.35209737e+07,1.42070867e+08,4.42749464e+07,2.61923711e+10,1.38123562e-01,7.77136623e+05,5.89684293e+05,5.04011236e+06,-5.76892891e+05,-1.93092241e+06,1.55459498e+06,-2.81525944e+04,1.52539075e+04,5.86604093e+04,2.55984077e+06
5,-600,200,-800,1.92709576e-01,7.81260915e-01,7.95918500e-04,-2.39243799e-03,-7.95918500e-04,8.43994458e-01,nan,7.95918358e-04,7.95918358e-04,7.16794771e-03,-7.95918358e-04,-2.38775507e-03,2.38775507e-03,1.27311830e-02,-1.27311830e-02,-3.82867795e-02,2.50961662e+00
5,-600,200,-600,1.91909409e-01,7.67645168e-01,-1.44421403e-27,-4.34840243e-07,-4.34840243e-07,5.75770546e-01,nan,1.44421403e-27,4.34840244e-07,4.34840244e-07,-2.96828850e-35,-1.83089449e-55,4.34840244e-07,-9.98095480e-26,-8.83542619e-06,-8.83542619e-06,2.30308790e+00
5,-600,200,-400,1.91909409e-01,7.67645168e-01,-1.44421403e-27,-4.34840243e-07,-1.84739852e-24,5.75770546e-01,3.33315049e-01,1.44421403e-27,1.84739852e-24,4.34840244e-07,-2.96828850e-35,-1.27438387e-66,1.84735539e-24,-9.98095480e-26,-1.11433219e-22,-8.83542619e-06,2.30308790e+00
5,-600,200,-200,1.91908974e-01,7.67635898e-01,-1.44421403e-27,-1.84735539e-24,-4.31283902e-29,5.75726924e-01,3.33333332e-01,1.44421403e-27,4.31284495e-29,1.84735539e-24,-2.96828850e-35,-2.99971187e-49,1.56964406e-41,-9.98095480e-26,-2.98299722e-27,-1.11430236e-22,2.30290770e+00
5,-600,200,0,1.91908974e-01,7.67635898e-01,-1.44428464e-27,1.84735546e-24,1.84731234e-24,5.75726924e-01,3.33333332e-01,1.44428464e-27,1.84739859e-24,1.84735546e-24,-7.06384807e-32,-7.06087978e-32,1.84735546e-24,-9.98151535e-26,1.11427259e-22,1.11430242e-22,2.30290770e+00
5,-600,200,200,1.91909440e-01,7.67645973e-01,-3.08256377e-08,4.96491502e-07,4.65665881e-07,5.75778718e-01,3.33311548e-01,3.08256377e-08,4.65665882e-07,5.58142745e-07,-3.08256377e-08,-6.16512589e-08,4.96491503e-07,-7.73942179e-07,9.60936837e-06,1.03833099e-05,2.30310737e+00
5,-600,200,400,2.28487647e+07,1.09421960e+05,-9.97059520e+05,2.70612138e+06,9.68475854e+05,3.52136545e+08,9.09999141e-02,3.31532007e+04,3.04774525e+04,2.20177302e+05,-3.04774525e+04,-8.35327113e+04,7.81812149e+04,-3.43297422e+03,3.12314814e+03,7.53433339e+03,1.11911084e+05
5,-600,200,600,6.40349062e+08,1.14748322e+06,-1.58392870e+07,4.23232508e+07,1.45379356e+07,6.92182038e+09,9.79054791e-02,3.47427195e+05,3.05887437e+05,2.43531661e+06,-3.05887437e+05,-9.00272375e+05,8.20056111e+05,-1.74066639e+04,1.45390573e+04,4.05908564e+04,1.14358092e+06
5,-600,200,800,5.26514232e+09,3.37416633e+06,-8.14060548e+07,2.15350176e+08,7.23856685e+07,4.18584133e+10,1.54781093e-01,1.01953291e+06,8.32080581e+05,6.44616254e+06,-8.30647632e+05,-2.49963149e+06,2.13466251e+06,-3.63684147e+04,2.55179336e+04,7.67737337e+04,3.36194718e+06
5,-600,400,-800,1.91914092e-01,7.67743081e-01,-6.98353233e-18,-5.11733144e-06,-4.34840243e-07,5.76612975e-01,3.32956777e-01,6.99029528e-18,4.34840244e-07,5.11733146e-06,-6.99029515e-18,-1.01442950e-20,4.34840244e-07,-3.34536775e-16,-8.83542619e-06,-1.02065940e-04,2.30495128e+00
5,-600,400,-600,1.91908974e-01,7.67635898e-01,-6.98691381e-18,-2.17402367e-23,6.98691196e-18,5.75726924e-01,3.33333332e-01,6.98691381e-18,6.98691565e-18,2.17402367e-23,-6.98691380e-18,-4.72720284e-60,1.84735539e-24,-3.34726124e-16,3.34726012e-16,-1.30322174e-21,2.30290770e+00
5,-600,400,-400,1.91909409e-01,7.67645168e-01,-6.98691381e-18,-4.34840243e-07,6.98691380e-18,5.75770546e-01,3.33315049e-01,6.98691381e-18,6.98691380e-18,4.34840244e-07,-6.98691380e-18,-2.99971187e-49,1.56964406e-41,-3.34726124e-16,3.34726123e-16,-8.83542619e-06,2.30308790e+00
5,-600,400,-200,1.91908974e-01,7.67635898e-01,-6.98691381e-18,7.06088763e-32,6.98691565e-18,5.75726924e-01,3.33333332e-01,6.98691381e-18,6.98691565e-18,3.69471086e-24,-6.98691380e-18,-7.06087978e-32,1.84735546e-24,-3.34726124e-16,3.34726235e-16,5.60548521e-30,2.30290770e+00
5,-600,400,0,1.91909409e-01,7.67645168e-01,-1.66272576e-14,4.34840260e-07,4.34840260e-07,5.75770546e-01,3.33315049e-01,1.66272576e-14,4.34840261e-07,4.34840261e-07,-1.66272576e-14,-1.66202707e-14,4.34840261e-07,-6.54971440e-13,8.83542685e-06,8.83542685e-06,2.30308790e+00
5,-600,400,200,1.90619961e+05,1.11323903e+04,-2.99991329e+04,5.85828002e+04,2.99991329e+04,8.16365101e+06,nan,3.39222380e+03,3.39222380e+03,1.14194748e+04,-3.39222380e+03,-6.06797362e+03,6.06797362e+03,-9.30770169e+02,9.30770169e+02,1.24062172e+03,1.09956045e+04
5,-600,400,400,1.01956245e+08,2.92938175e+05,-3.37756124e+06,8.59912011e+06,3.34897757e+06,1.25949186e+09,1.00832467e-01,8.90913837e+04,8.64156355e+04,5.43895574e+05,-8.64156355e+04,-2.13130495e+05,2.07778998e+05,-5.44260898e+03,5.13278298e+03,1.07291126e+04,2.92926433e+05
5,-600,400,600,1.51785252e+09,1.81417447e+06,-3.19708853e+07,8.46092605e+07,3.06695339e+07,1.49271419e+10,1.19269399e-01,5.47869120e+05,5.06329362e+05,3.66998566e+06,-5.06329362e+05,-1.38208831e+06,1.30187204e+06,-2.00410850e+04,1.71734783e+04,4.43836999e+04,1.80448142e+06
5,-600,400,800,8.90820951e+09,4.45613804e+06,-1.21077961e+08,3.14730363e+08,1.12060406e+08,6.49472925e+10,1.68267394e-01,1.35856211e+06,1.17110980e+06,8.12415150e+06,-1.17110978e+06,-3.22139924e+06,2.85786323e+06,-4.61734945e+04,3.65651057e+04,9.61402520e+04,4.48763752e+06
5,-600,600,-800,1.83604928e+00,1.54099270e+01,-1.64365497e+00,-4.68249120e-06,1.64365497e+00,4.08051819e+02,6.97066126e-03,1.64269423e+00,1.64269423e+00,4.68249122e-06,-1.64269423e+00,-2.61916388e-25,1.84735532e-24,-1.29911861e+01,1.29911861e+01,-9.32305136e-05,1.07535061e+02
5,-600,600,-600,1.83604460e+00,1.54098291e+01,-1.64365497e+00,-1.98928813e-23,1.64365497e+00,4.08050977e+02,6.97412234e-03,1.64269423e+00,1.64269423e+00,1.98928813e-23,-1.64269423e+00,-5.99942373e-49,1.56964403e-41,-1.29911861e+01,1.29911861e+01,-1.19179150e-21,1.07533198e+02
5,-600,600,-400,1.83604503e+00,1.54098384e+01,-1.64365497e+00,-4.34840243e-07,1.64365497e+00,4.08051020e+02,6.97424902e-03,1.64269423e+00,1.64269423e+00,4.34840244e-07,-1.64269423e+00,-7.06087978e-32,1.84735546e-24,-1.29911861e+01,1.29911861e+01,-8.83542619e-06,1.07533378e+02
5,-600,600,-200,1.83604503e+00,1.54098384e+01,-1.64365497e+00,4.34840260e-07,1.64365540e+00,4.08051020e+02,6.97180999e-03,1.64269423e+00,1.64269467e+00,4.34840261e-07,-1.64269423e+00,-1.66202707e-14,4.34840261e-07,-1.29911861e+01,1.29911949e+01,8.83542685e-06,1.07533378e+02
5,-600,600,0,2.12668771e+03,2.34812309e+03,-1.41711004e+03,1.41546639e+03,1.41711004e+03,3.40327846e+05,1.07275732e-02,7.18117478e+02,7.18117478e+02,7.16474784e+02,-7.18117478e+02,-7.16474784e+02,7.16474784e+02,-6.33922539e+02,6.33922539e+02,6.20931353e+02,2.32980863e+03
5,-600,600,200,8.05576218e+06,9.18379640e+04,-5.27533991e+05,1.10048260e+06,5.27533991e+05,1.62663538e+08,5.85218533e-02,2.79216492e+04,2.79216492e+04,1.41023486e+05,-2.79216492e+04,-5.91504247e+04,5.91504247e+04,-3.61019443e+03,3.61019452e+03,6.28864075e+03,9.19121524e+04
5,-600,600,400,3.30916614e+08,6.81028526e+05,-8.89054776e+06,2.17655040e+07,8.86196410e+06,3.54130615e+09,1.00362446e-01,2.06918933e+05,2.04243185e+05,1.26067348e+06,-2.04243185e+05,-4.92228975e+05,4.86877479e+05,-1.53403051e+04,1.50304790e+04,3.63488150e+04,6.78186333e+05
5,-600,600,600,3.21654830e+09,2.76150356e+06,-5.74349636e+07,1.48114209e+08,5.61336123e+07,2.81881474e+10,1.37583781e-01,8.32926920e+05,7.91387181e+05,5.10847133e+06,-7.91387162e+05,-1.99090116e+06,1.91068491e+06,-3.28767085e+04,3.00093314e+04,6.52398310e+04,2.74121709e+06
5,-600,600,800,1.44264745e+10,5.54180320e+06,-1.75457385e+08,4.44358992e+08,1.66440531e+08,9.77042559e+10,1.82131231e-01,1.74365849e+06,1.55712597e+06,9.84584478e+06,-1.55620616e+06,-3.98497502e+06,3.62235880e+06,-5.83139758e+04,5.04844434e+04,1.27511228e+05,5.76745118e+06
5,-600,800,-800,2.08986947e+06,2.48213757e+04,-1.59129168e+05,-4.68249122e-06,1.59129168e+05,4.24911189e+07,1.36734384e+07,7.54496988e+03,7.54496988e+03,4.68249123e-06,-7.54496988e+03,-1.66202707e-14,-1.66202707e-14,-4.82080668e+02,4.82080668e+02,-9.32305143e-05,2.48134456e+04
5,-600,800,-600,2.08986947e+06,2.48213756e+04,-1.59129168e+05,-1.80455260e-23,1.59129168e+05,4.24911189e+07,-2.36654324e+11,7.54496988e+03,7.54496988e+03,2.17402369e-23,-7.54496988e+03,-1.41217596e-31,1.84735539e-24,-4.82080668e+02,4.82080668e+02,-1.08036126e-21,2.48134437e+04
5,-600,800,-400,2.08986947e+06,2.48213756e+04,-1.59129168e+05,1.66202707e-14,1.59129168e+05,4.24911189e+07,7.54768893e-02,7.54496988e+03,7.54496989e+03,8.69680505e-07,-7.54496988e+03,-1.66202707e-14,4.34840261e-07,-4.82080668e+02,4.82080676e+02,6.54636714e-13,2.48134441e+04
5,-600,800,-200,2.09199432e+06,2.71540889e+04,-1.60544634e+05,1.41546639e+03,1.60544634e+05,4.28310387e+07,nan,8.26144467e+03,8.26144467e+03,7.16474783e+02,-8.26144467e+03,-7.16474783e+02,7.16474783e+02,-1.10301202e+03,1.10301202e+03,6.20931352e+02,2.70357191e+04
5,-600,800,0,4.06432183e+06,5.45631228e+04,-3.01948767e+05,1.71403265e+05,3.01948767e+05,8.05358962e+07,6.72719474e-02,1.66164190e+04,1.66164190e+04,1.70986938e+04,-1.66164190e+04,-1.17471973e+04,1.17471973e+04,-2.43694103e+03,2.43694113e+03,2.26468655e+03,5.39724396e+04
5,-600,800,200,6.65381399e+07,2.78858144e+05,-2.76785858e+06,5.31207311e+06,2.76785858e+06,9.21224046e+08,nan,8.46804357e+04,8.46804357e+04,3.36707262e+05,-8.46804357e+04,-1.51697542e+05,1.51697542e+05,-6.13053045e+03,6.13053045e+03,1.02259022e+04,2.81041134e+05
5,-600,800,400,9.10351309e+08,1.56420043e+06,-2.19772869e+07,5.21538470e+07,2.19487033e+07,9.41258761e+09,1.00888562e-01,4.73876691e+05,4.71200962e+05,2.72002557e+06,-4.71200943e+05,-1.07444504e+06,1.06909356e+06,-2.39562101e+04,2.36466137e+04,4.76494185e+04,1.55658706e+06
5,-600,800,600,6.19053040e+09,4.08696153e+06,-9.65856951e+07,2.39251825e+08,9.52850455e+07,4.93596662e+10,1.52158435e-01,1.23155396e+06,1.19093402e+06,6.81532026e+06,-1.19001421e+06,-2.75869485e+06,2.67939839e+06,-3.90233942e+04,3.79348735e+04,7.62726057e+04,4.07444529e+06
5,-600,800,800,2.24596224e+10,6.68282261e+06,-2.47674277e+08,6.06945332e+08,2.38656725e+08,1.42564303e+11,1.93981771e-01,2.24433876e+06,2.05688985e+06,1.17177216e+07,-2.05688643e+06,-4.86694430e+06,4.50341169e+06,-7.86463414e+04,6.90627000e+04,1.72959030e+05,7.38492381e+06
5,-400,-800,-800,1.42842433e+09,1.80435623e+06,1.95916754e+07,-7.12147168e+07,-3.55607753e+07,1.40901247e+10,1.16933943e-01,5.44934308e+05,9.83033218e+05,3.12754451e+06,-9.95553916e+04,-1.09953455e+06,1.09953797e+06,4.99087507e+02,-3.70983351e+04,-3.24431468e+04,1.79717731e+06
